area,coins,danmakus,episodes_aid,episodes_duration,favorites,media_id,name,season_id,style,views,years
新西兰,37.0,48.0,"OrderedDict([('第二集', '4891106'), ('第三集', '4891106'), ('第四集', '4891106'), ('第六集', '4891106'), ('第八集', '4891106'), ('第十一集', '4891106')])","[23, 23, 23, 23, 23, 23]",1599.0,21952,如何鉴赏名画,22025,"['人文', '历史']",8462.0,2011
英国,38.0,36.0,"OrderedDict([('01', '14806752'), ('02', '14806752'), ('03', '14806752'), ('04', '14806752'), ('05', '14806752'), ('06', '14806752'), ('07', '14806752'), ('08', '14806752'), ('09', '14806752'), ('10', '14806752'), ('11', '14806752'), ('12', '14806752'), ('13', '14806752'), ('14', '14806752'), ('15', '14806752'), ('16', '14806752'), ('17', '14806752'), ('18', '14806752'), ('19', '14806752'), ('20', '14806752')])","[29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29]",334.0,20645,英国铁路纪行 第六季,20645,"['旅行', '人文', '社会']",8441.0,2015
美国,42.0,101.0,"OrderedDict([('The Truth About Cheating', '16513629')])",[51],314.0,20740,作弊的真相,20740,"['人文', '社会']",8439.0,2016
中国大陆,52.0,60.0,"OrderedDict([('继承', '44261857'), ('找寻', '44261857'), ('通理', '44261857'), ('慧融', '44261857'), ('道法', '44261857')])","[30, 30, 30, 30, 29]",13.0,24063030,彝药传奇,26863,"['人文', '历史']",8393.0,2017
其他,34.0,85.0,"OrderedDict([('荷兰法尔肯堡', '24491896'), ('美国辛辛那提', '24491896'), ('加拿大蒙特利尔', '24491896'), ('英国伦敦', '24491896'), ('美国亚特兰大', '24491896'), ('西班牙巴塞罗那', '24491896'), ('新西兰奥克兰', '24491896')])","[44, 44, 44, 44, 44, 44, 44]",347.0,105292,红牛皂飞车大赛 第三季,24713,"['探险', '社会', '运动']",8383.0,2018
其他,79.0,232.0,"OrderedDict([('', '29896297')])",[56],244.0,4311542,病毒猎人：阻止下一次爆发,26113,"['科技', '人文', '社会', '医疗']",8368.0,2018
美国,21.0,56.0,"OrderedDict([('伊丽莎白二世', '4411002')])",[48],476.0,21658,伊丽莎白二世,21658,"['人文', '历史', '社会']",8310.0,2016
英国,20.0,11.0,"OrderedDict([('', '28272754')])","[24, 24, 24, 24, 24, 24]",372.0,4310922,国际交换生,26096,"['人文', '社会']",8308.0,2014
中国大陆,8.0,3.0,"OrderedDict([('0580期一个都不能少生子救子只为将爱延续 上', '38449839'), ('0580期一个都不能少生子救子只为将爱延续 中', '38449839'), ('0580期一个都不能少生子救子只为将爱延续 下', '38449839'), ('0624期留守故乡的女儿啊我要告诉你父亲消失八年的秘密上', '38449839'), ('0624期留守故乡的女儿啊我要告诉你父亲消失八年的秘密中', '38449839'), ('0624期留守故乡的女儿啊我要告诉你父亲消失八年的秘密下', '38449839'), ('0625期留守故乡的女儿啊我要告诉你父亲消失八年的秘密 上', '38449839'), ('0625期留守故乡的女儿啊我要告诉你父亲消失八年的秘密 中', '38449839'), ('0625期留守故乡的女儿啊我要告诉你父亲消失八年的秘密 下', '38449839'), ('0652期岁月留情我与一座城市的牵绊和感动上', '38449839'), ('0652期岁月留情我与一座城市的牵绊和感动中', '38449839'), ('0652期岁月留情我与一座城市的牵绊和感动下', '38449839'), ('0665期一封迟来十五年的信断裂的父子情能否再续上', '38449839'), ('0665期一封迟来十五年的信断裂的父子情能否再续中', '38449839'), ('0665期一封迟来十五年的信断裂的父子情能否再续下', '38449839'), ('0666期一封迟来十五年的信断裂的父子情能否再续 上', '38449839'), ('0666期一封迟来十五年的信断裂的父子情能否再续 中', '38449839'), ('0666期一封迟来十五年的信断裂的父子情能否再续 下', '38449839'), ('0693期被遗忘的二十年之约双胞胎妹妹你究竟在何处 上', '38449839'), ('0693期被遗忘的二十年之约双胞胎妹妹你究竟在何处 中', '38449839'), ('0693期被遗忘的二十年之约双胞胎妹妹你究竟在何处 下', '38449839'), ('0695期 追梦老男孩我不愿就此平凡一生 上', '38449839'), ('0695期 追梦老男孩我不愿就此平凡一生 中', '38449839'), ('0695期 追梦老男孩我不愿就此平凡一生 下', '38449839'), ('0727期 迟到八年的求婚不悔那年的青葱爱情 上', '38449839'), ('0727期 迟到八年的求婚不悔那年的青葱爱情 中', '38449839'), ('0727期 迟到八年的求婚不悔那年的青葱爱情 下', '38449839'), ('0815期逃离“二胎时代”千里寻母愿爱不远行 上', '38449839'), ('0815期逃离“二胎时代”千里寻母愿爱不远行 中', '38449839'), ('0815期逃离“二胎时代”千里寻母愿爱不远行 下', '38449839'), ('0816期乖乖女突变“坏女孩”究竟是谁伤害了谁 上', '38449839'), ('0816期乖乖女突变“坏女孩”究竟是谁伤害了谁 中', '38449839'), ('0816期乖乖女突变“坏女孩”究竟是谁伤害了谁 下', '38449839'), ('0818期定格童颜的27岁小伙 愿父亲幸福来敲门 上', '38449839'), ('0818期定格童颜的27岁小伙 愿父亲幸福来敲门 中', '38449839'), ('0818期定格童颜的27岁小伙 愿父亲幸福来敲门 下', '38449839'), ('0820期跨越生死来相会只为七年前爱的谎言上', '38449839'), ('0820期跨越生死来相会只为七年前爱的谎言中', '38449839'), ('0820期跨越生死来相会只为七年前爱的谎言下', '38449839'), ('0849期假小子的内心独白妈妈我只想见你一面 上', '38449839'), ('0849期假小子的内心独白妈妈我只想见你一面 中', '38449839'), ('0849期假小子的内心独白妈妈我只想见你一面 下', '38449839'), ('0885期千里寻母只为找回丢失的爱上', '38449839'), ('0885期千里寻母只为找回丢失的爱中', '38449839'), ('0885期千里寻母只为找回丢失的爱下', '38449839'), ('0887期双胞胎兄弟的心愿有妈妈在心才会暖上', '38449839'), ('0887期双胞胎兄弟的心愿有妈妈在心才会暖中', '38449839'), ('0887期双胞胎兄弟的心愿有妈妈在心才会暖下', '38449839'), ('0889期千里澜沧行少年誓做天使守护爱上', '38449839'), ('0889期千里澜沧行少年誓做天使守护爱中', '38449839'), ('0889期千里澜沧行少年誓做天使守护爱下', '38449839'), ('0891期爱的全家福上', '38449839'), ('0891期爱的全家福中', '38449839'), ('0891期爱的全家福下', '38449839'), ('0895期放牛娃的夙愿上', '38449839'), ('0895期放牛娃的夙愿中', '38449839'), ('0895期放牛娃的夙愿下', '38449839'), ('0897期拉祜族男孩十六年寻亲路（上）上', '38449839'), ('0897期拉祜族男孩十六年寻亲路（上）中', '38449839'), ('0897期拉祜族男孩十六年寻亲路（上）下', '38449839'), ('0898期拉祜族男孩十六年寻亲路（下）上', '38449839'), ('0898期拉祜族男孩十六年寻亲路（下）中', '38449839'), ('0898期拉祜族男孩十六年寻亲路（下）下', '38449839'), ('0900期少年携手寻母成长的路需要妈妈的爱上', '38449839'), ('0900期少年携手寻母成长的路需要妈妈的爱中', '38449839'), ('0900期少年携手寻母成长的路需要妈妈的爱下', '38449839'), ('0901期十一年见一面千里远行只愿爱在身边上', '38449839'), ('0901期十一年见一面千里远行只愿爱在身边中', '38449839'), ('0901期十一年见一面千里远行只愿爱在身边下', '38449839'), ('0915期飞越两千公里小女孩解开爱的心结上', '38449839'), ('0915期飞越两千公里小女孩解开爱的心结中', '38449839'), ('0915期飞越两千公里小女孩解开爱的心结下', '38449839'), ('0919期妈妈的怀抱是通往家的方向上', '38449839'), ('0919期妈妈的怀抱是通往家的方向中', '38449839'), ('0919期妈妈的怀抱是通往家的方向下', '38449839'), ('0920期失联的妈妈我还能找回遗失的美好吗上', '38449839'), ('0920期失联的妈妈我还能找回遗失的美好吗中', '38449839'), ('0920期失联的妈妈我还能找回遗失的美好吗下', '38449839'), ('0923期七十三年姐妹重逢战乱家散心不离（上）上', '38449839'), ('0923期七十三年姐妹重逢战乱家散心不离（上）中', '38449839'), ('0923期七十三年姐妹重逢战乱家散心不离（上）下', '38449839'), ('0924期七十三年姐妹重逢战乱家散心不离（下）上', '38449839'), ('0924期七十三年姐妹重逢战乱家散心不离（下）中', '38449839'), ('0924期七十三年姐妹重逢战乱家散心不离（下）下', '38449839'), ('0925期九岁小女孩的夙愿我要我们在一起上', '38449839'), ('0925期九岁小女孩的夙愿我要我们在一起中', '38449839'), ('0925期九岁小女孩的夙愿我要我们在一起下', '38449839'), ('0927期十年守候爸爸的爱只在远方吗上', '38449839'), ('0927期十年守候爸爸的爱只在远方吗中', '38449839'), ('0927期十年守候爸爸的爱只在远方吗下', '38449839'), ('0965期356斤体重带给她的烦恼上', '38449839'), ('0965期356斤体重带给她的烦恼中', '38449839'), ('0965期356斤体重带给她的烦恼下', '38449839'), ('0979期再婚的妈妈请别忘了远方的家中', '38449839'), ('0979期再婚的妈妈请别忘了远方的家上', '38449839'), ('0979期再婚的妈妈请别忘了远方的家下', '38449839'), ('0987期隐忍的父爱远行只为孩子明天更好 上', '38449839'), ('0987期隐忍的父爱远行只为孩子明天更好 中', '38449839'), ('0987期隐忍的父爱远行只为孩子明天更好 下', '38449839'), ('1007期家有爱哭鬼我该如何去爱他上', '38449839'), ('1007期家有爱哭鬼我该如何去爱他中', '38449839'), ('1007期家有爱哭鬼我该如何去爱他下', '38449839'), ('1037期仙女山的神秘女被拐27年漫漫回家路上', '38449839'), ('1037期仙女山的神秘女被拐27年漫漫回家路中', '38449839'), ('1037期仙女山的神秘女被拐27年漫漫回家路下', '38449839'), ('1040期二十年不放弃的寻找你是那被拐的孩子吗（上）上', '38449839'), ('1040期二十年不放弃的寻找你是那被拐的孩子吗（上）中', '38449839'), ('1040期二十年不放弃的寻找你是那被拐的孩子吗（上）下', '38449839'), ('1041期二十年不放弃的寻找你是那被拐的孩子吗（下）上', '38449839'), ('1041期二十年不放弃的寻找你是那被拐的孩子吗（下）中', '38449839'), ('1041期二十年不放弃的寻找你是那被拐的孩子吗（下）下', '38449839'), ('1049期小小山里娃的大大明星梦上', '38449839'), ('1049期小小山里娃的大大明星梦中', '38449839'), ('1049期小小山里娃的大大明星梦下', '38449839'), ('1051期豆蔻少女的心愿有妈妈的家才算完整上', '38449839'), ('1051期豆蔻少女的心愿有妈妈的家才算完整中', '38449839'), ('1051期豆蔻少女的心愿有妈妈的家才算完整下', '38449839'), ('1064期少年的蜕变只为重拾久违的爱上', '38449839'), ('1064期少年的蜕变只为重拾久违的爱中', '38449839'), ('1064期少年的蜕变只为重拾久违的爱下', '38449839'), ('1072期兄妹俩千里圆梦用爱来化解恨的心结上', '38449839'), ('1072期兄妹俩千里圆梦用爱来化解恨的心结中', '38449839'), ('1072期兄妹俩千里圆梦用爱来化解恨的心结下', '38449839'), ('1076期父母的怀抱是迷航少女的回家之路上', '38449839'), ('1076期父母的怀抱是迷航少女的回家之路中', '38449839'), ('1076期父母的怀抱是迷航少女的回家之路下', '38449839'), ('1078期父亲传奇流浪二十五年一笑泯恩仇（上）上', '38449839'), ('1078期父亲传奇流浪二十五年一笑泯恩仇（上）中', '38449839'), ('1078期父亲传奇流浪二十五年一笑泯恩仇（上）下', '38449839'), ('1079期父亲传奇流浪二十五年一笑泯恩仇（下）上', '38449839'), ('1079期父亲传奇流浪二十五年一笑泯恩仇（下）中', '38449839'), ('1079期父亲传奇流浪二十五年一笑泯恩仇（下）下', '38449839'), ('1081期弟弟请把妈妈的爱还给我上', '38449839'), ('1081期弟弟请把妈妈的爱还给我中', '38449839'), ('1081期弟弟请把妈妈的爱还给我下', '38449839'), ('1086期十三岁少年自由不羁要如何用爱安抚他上', '38449839'), ('1086期十三岁少年自由不羁要如何用爱安抚他中', '38449839'), ('1086期十三岁少年自由不羁要如何用爱安抚他下', '38449839'), ('1088期聚光灯下的男孩我想找回被忽视的爱上', '38449839'), ('1088期聚光灯下的男孩我想找回被忽视的爱中', '38449839'), ('1088期聚光灯下的男孩我想找回被忽视的爱下', '38449839'), ('1096期最爱我的父母我们能否回到从前上', '38449839'), ('1096期最爱我的父母我们能否回到从前中', '38449839'), ('1096期最爱我的父母我们能否回到从前下', '38449839'), ('1098期爱的体验只为找回迷失的孩子上', '38449839'), ('1098期爱的体验只为找回迷失的孩子中', '38449839'), ('1098期爱的体验只为找回迷失的孩子下', '38449839'), ('1099期被拐二十五年不放弃的寻找能否创造奇迹上', '38449839'), ('1099期被拐二十五年不放弃的寻找能否创造奇迹中', '38449839'), ('1099期被拐二十五年不放弃的寻找能否创造奇迹下', '38449839'), ('1100期家有易怒小王子我们要如何来爱你上', '38449839'), ('1100期家有易怒小王子我们要如何来爱你中', '38449839'), ('1100期家有易怒小王子我们要如何来爱你下', '38449839'), ('1103期隔代教育的烦恼上', '38449839'), ('1103期隔代教育的烦恼中', '38449839'), ('1103期隔代教育的烦恼下', '38449839'), ('1105期孤独少年的心声爱我就多陪陪我上', '38449839'), ('1105期孤独少年的心声爱我就多陪陪我中', '38449839'), ('1105期孤独少年的心声爱我就多陪陪我下', '38449839'), ('1107期不一样的爸爸同样的爱上', '38449839'), ('1107期不一样的爸爸同样的爱中', '38449839'), ('1107期不一样的爸爸同样的爱下', '38449839'), ('1109期男孩的呼唤请还我一个温暖的家上', '38449839'), ('1109期男孩的呼唤请还我一个温暖的家中', '38449839'), ('1109期男孩的呼唤请还我一个温暖的家下', '38449839'), ('1110期七年百万寻子路大手拉小手奔向未来上', '38449839'), ('1110期七年百万寻子路大手拉小手奔向未来中', '38449839'), ('1110期七年百万寻子路大手拉小手奔向未来下', '38449839'), ('1117期特殊的肖像画+模糊的脸千里变清晰上', '38449839'), ('1117期特殊的肖像画+模糊的脸千里变清晰中', '38449839'), ('1117期特殊的肖像画+模糊的脸千里变清晰下', '38449839'), ('1120期大山深处的四十一个娃我想陪你们长大上', '38449839'), ('1120期大山深处的四十一个娃我想陪你们长大中', '38449839'), ('1120期大山深处的四十一个娃我想陪你们长大下', '38449839'), ('1122期十六年无处安放的思念美国女孩的跨洋寻亲上', '38449839'), ('1122期十六年无处安放的思念美国女孩的跨洋寻亲中', '38449839'), ('1122期十六年无处安放的思念美国女孩的跨洋寻亲下', '38449839'), ('1123期街头卖唱小汪峰九岁脊梁撑起一个家上', '38449839'), ('1123期街头卖唱小汪峰九岁脊梁撑起一个家中', '38449839'), ('1123期街头卖唱小汪峰九岁脊梁撑起一个家下', '38449839'), ('1125期姐弟千里寻母能否重温记忆中的爱上', '38449839'), ('1125期姐弟千里寻母能否重温记忆中的爱中', '38449839'), ('1125期姐弟千里寻母能否重温记忆中的爱下', '38449839'), ('1133期爱的体验只为重回温暖瞬间上', '38449839'), ('1133期爱的体验只为重回温暖瞬间中', '38449839'), ('1133期爱的体验只为重回温暖瞬间下', '38449839'), ('1134期少女对战强权老爸我不想当学霸上', '38449839'), ('1134期少女对战强权老爸我不想当学霸中', '38449839'), ('1134期少女对战强权老爸我不想当学霸下', '38449839'), ('1145期在遗忘世界前让我见见你（上）上', '38449839'), ('1145期在遗忘世界前让我见见你（上）中', '38449839'), ('1145期在遗忘世界前让我见见你（上）下', '38449839'), ('1146期在遗忘世界前让我见见你（下）上', '38449839'), ('1146期在遗忘世界前让我见见你（下）中', '38449839'), ('1146期在遗忘世界前让我见见你（下）下', '38449839'), ('1153期爸爸不愿说的秘密上', '38449839'), ('1153期爸爸不愿说的秘密中', '38449839'), ('1153期爸爸不愿说的秘密下', '38449839'), ('1155期渴望被爱的混世小魔王上', '38449839'), ('1155期渴望被爱的混世小魔王中', '38449839'), ('1155期渴望被爱的混世小魔王下', '38449839'), ('1157期失乐园里的妈妈上', '38449839'), ('1157期失乐园里的妈妈中', '38449839'), ('1157期失乐园里的妈妈下', '38449839'), ('1164期爱到窒息请给我想要的自由下', '38449839'), ('1164期爱到窒息请给我想要的自由上', '38449839'), ('1164期爱到窒息请给我想要的自由中', '38449839'), ('1169期小王子的忧伤心事上', '38449839'), ('1169期小王子的忧伤心事中', '38449839'), ('1169期小王子的忧伤心事下', '38449839'), ('1174期二胎家庭的烦恼爸妈到底更爱谁上', '38449839'), ('1174期二胎家庭的烦恼爸妈到底更爱谁中', '38449839'), ('1174期二胎家庭的烦恼爸妈到底更爱谁下', '38449839'), ('1178期天才少女孤独的秘密上', '38449839'), ('1178期天才少女孤独的秘密中', '38449839'), ('1178期天才少女孤独的秘密下', '38449839'), ('1185期虎妈猫爸育女记上', '38449839'), ('1185期虎妈猫爸育女记中', '38449839'), ('1185期虎妈猫爸育女记下', '38449839'), ('1186期小魔女的惊喜蜕变上', '38449839'), ('1186期小魔女的惊喜蜕变中', '38449839'), ('1186期小魔女的惊喜蜕变下', '38449839'), ('1190期我的老师是爸爸上', '38449839'), ('1190期我的老师是爸爸中', '38449839'), ('1190期我的老师是爸爸下', '38449839'), ('1212期养子的二度寻亲路上', '38449839'), ('1212期养子的二度寻亲路中', '38449839'), ('1212期养子的二度寻亲路下', '38449839'), ('1221期二十二年归来不识亲上', '38449839'), ('1221期二十二年归来不识亲中', '38449839'), ('1221期二十二年归来不识亲下', '38449839'), ('1223期被卖男子苦寻至亲上', '38449839'), ('1223期被卖男子苦寻至亲中', '38449839'), ('1223期被卖男子苦寻至亲下', '38449839'), ('1236期失踪二十二年之谜（上）上', '38449839'), ('1236期失踪二十二年之谜（上）中', '38449839'), ('1236期失踪二十二年之谜（上）下', '38449839'), ('1237期失踪二十二年之谜（下）上', '38449839'), ('1237期失踪二十二年之谜（下）中', '38449839'), ('1237期失踪二十二年之谜（下）下', '38449839'), ('1258期一百四十斤胖妞的芭蕾梦（上）上', '38449839'), ('1258期一百四十斤胖妞的芭蕾梦（上）中', '38449839'), ('1258期一百四十斤胖妞的芭蕾梦（上）下', '38449839'), ('1259期一百四十斤胖妞的芭蕾梦（下）上', '38449839'), ('1259期一百四十斤胖妞的芭蕾梦（下）中', '38449839'), ('1259期一百四十斤胖妞的芭蕾梦（下）下', '38449839'), ('1275期紫云的心愿上', '38449839'), ('1275期紫云的心愿中', '38449839'), ('1275期紫云的心愿下', '38449839'), ('1289期紫云的心愿上', '38449839'), ('1289期紫云的心愿下', '38449839'), ('1289期紫云的心愿中', '38449839'), ('1297期湖之南河之北被拐二十五年的儿子在哪里上', '38449839'), ('1297期湖之南河之北被拐二十五年的儿子在哪里中', '38449839'), ('1297期湖之南河之北被拐二十五年的儿子在哪里下', '38449839'), ('1344期走失二十八年何处才是家的方向上', '38449839'), ('1344期走失二十八年何处才是家的方向中', '38449839'), ('1344期走失二十八年何处才是家的方向下', '38449839'), ('1352期被拐十九年后的漫漫回家路上', '38449839'), ('1352期被拐十九年后的漫漫回家路中', '38449839'), ('1352期被拐十九年后的漫漫回家路下', '38449839'), ('1359期在爱中行走系列策划之一负重前行的感恩上', '38449839'), ('1359期在爱中行走系列策划之一负重前行的感恩中', '38449839'), ('1359期在爱中行走系列策划之一负重前行的感恩下', '38449839'), ('1360期在爱中行走系列策划之二积攒能量再出发上', '38449839'), ('1360期在爱中行走系列策划之二积攒能量再出发下', '38449839'), ('1360期在爱中行走系列策划之二积攒能量再出发中', '38449839'), ('1361期在爱中行走系列策划之三负重前行的感恩上', '38449839'), ('1361期在爱中行走系列策划之三负重前行的感恩中', '38449839'), ('1361期在爱中行走系列策划之三负重前行的感恩下', '38449839'), ('1372期背负罪名的寻亲上', '38449839'), ('1372期背负罪名的寻亲中', '38449839'), ('1372期背负罪名的寻亲下', '38449839'), ('1384期远山深处的守护（上）上', '38449839'), ('1384期远山深处的守护（上）中', '38449839'), ('1384期远山深处的守护（上）下', '38449839'), ('1385期远山深处的守护（下）上', '38449839'), ('1385期远山深处的守护（下）中', '38449839'), ('1385期远山深处的守护（下）下', '38449839'), ('1402期深圳独臂快递哥上', '38449839'), ('1402期深圳独臂快递哥中', '38449839'), ('1402期深圳独臂快递哥下', '38449839'), ('1410期73年风雨回家路错位的人生思乡的情上', '38449839'), ('1410期73年风雨回家路错位的人生思乡的情中', '38449839'), ('1410期73年风雨回家路错位的人生思乡的情下', '38449839'), ('1411期咏春拳大师上', '38449839'), ('1411期咏春拳大师中', '38449839'), ('1411期咏春拳大师下', '38449839'), ('1417期沉睡六十年的记忆八十四岁老人要回家上', '38449839'), ('1417期沉睡六十年的记忆八十四岁老人要回家中', '38449839'), ('1417期沉睡六十年的记忆八十四岁老人要回家下', '38449839'), ('1419期烈焰行者一集负重前行上', '38449839'), ('1419期烈焰行者一集负重前行中', '38449839'), ('1419期烈焰行者一集负重前行下', '38449839'), ('1420期烈焰行者二集熟悉的味道上', '38449839'), ('1420期烈焰行者二集熟悉的味道中', '38449839'), ('1420期烈焰行者二集熟悉的味道下', '38449839'), ('1444期花样少女舞台圆梦用心演绎母女情上', '38449839'), ('1444期花样少女舞台圆梦用心演绎母女情中', '38449839'), ('1444期花样少女舞台圆梦用心演绎母女情下', '38449839'), ('1446期独居女孩的苦与乐上', '38449839'), ('1446期独居女孩的苦与乐中', '38449839'), ('1446期独居女孩的苦与乐下', '38449839'), ('1457期住在福利院25年的儿子我们来接你回家上', '38449839'), ('1457期住在福利院25年的儿子我们来接你回家中', '38449839'), ('1457期住在福利院25年的儿子我们来接你回家下', '38449839')])","[9, 8, 12, 9, 12, 7, 10, 9, 9, 11, 9, 9, 9, 10, 9, 10, 9, 9, 9, 10, 9, 9, 10, 10, 10, 10, 8, 10, 11, 7, 10, 9, 9, 9, 11, 9, 9, 8, 12, 12, 9, 7, 10, 8, 10, 8, 9, 11, 11, 10, 8, 9, 10, 10, 10, 11, 7, 10, 10, 9, 9, 10, 10, 10, 9, 10, 11, 9, 9, 9, 11, 9, 10, 9, 9, 10, 11, 8, 9, 9, 10, 9, 8, 11, 9, 9, 10, 9, 9, 10, 9, 10, 10, 11, 9, 9, 11, 10, 7, 10, 10, 9, 10, 8, 10, 10, 10, 9, 10, 10, 8, 10, 9, 10, 10, 10, 9, 13, 8, 7, 10, 11, 8, 10, 10, 9, 11, 9, 9, 10, 8, 10, 10, 9, 10, 11, 8, 9, 10, 10, 8, 10, 10, 8, 10, 9, 9, 10, 10, 9, 9, 9, 10, 9, 10, 9, 8, 10, 10, 10, 9, 9, 10, 11, 7, 9, 10, 10, 9, 9, 10, 9, 11, 10, 10, 10, 8, 9, 11, 8, 10, 10, 8, 11, 10, 8, 9, 10, 9, 13, 8, 7, 10, 9, 9, 10, 9, 10, 12, 9, 7, 10, 9, 10, 11, 8, 10, 9, 9, 11, 10, 9, 10, 12, 8, 8, 9, 11, 8, 12, 10, 7, 9, 10, 10, 12, 9, 8, 9, 10, 9, 9, 9, 10, 12, 8, 8, 9, 10, 10, 11, 11, 7, 10, 10, 8, 10, 10, 8, 9, 10, 9, 10, 10, 9, 9, 9, 10, 12, 9, 7, 9, 10, 9, 10, 9, 10, 8, 10, 10, 12, 9, 7, 9, 10, 10, 9, 10, 9, 9, 9, 10, 9, 10, 9, 9, 10, 9, 9, 8, 11, 10, 10, 9, 10, 9, 9, 10, 11, 8, 10, 9, 10, 9, 11, 9]",40.0,5971723,知音人间,26371,"['人文', '社会']",8303.0,2010
中国大陆,88.0,360.0,"OrderedDict([('第一集', '15874309'), ('第二集', '15874309'), ('第三集', '15874309'), ('第四集', '15874309'), ('第五集', '15874309'), ('第六集', '15874309'), ('第七集', '15874309')])","[29, 29, 29, 29, 29, 29, 29]",278.0,21346,《戏梦关东——东北二人转民间老艺人档案》第一季,21346,"['人文', '历史', '社会']",8300.0,2016
英国,32.0,185.0,"OrderedDict([('01', '11668826')])",[58],312.0,20545,里克·斯坦和日本大使,20545,"['旅行', '美食', '社会']",8292.0,2006
英国,16.0,209.0,"OrderedDict([('', '30438845')])",[44],386.0,4313022,我和我的富豪父亲,26167,"['人文', '社会']",8271.0,2015
英国,38.0,72.0,"OrderedDict([('01', '13743492'), ('02', '13743492'), ('03', '13743492'), ('04', '13743492'), ('05', '13743492'), ('06', '13743492'), ('07', '13743492'), ('08', '13743492')])","[45, 45, 45, 45, 45, 45, 45, 45]",244.0,20627,那些成就了我们的汽车,20627,"['历史', '社会', '科技']",8252.0,2016
英国,65.0,193.0,"OrderedDict([('Beatles vs Stones', '14833133')])",[52],1037.0,20648,披头士与滚石,20648,"['人文', '社会']",8234.0,2015
英国,8.0,96.0,"OrderedDict([('01', '11132641'), ('02', '11132641'), ('03', '11132641'), ('04', '11132641'), ('05', '11132641'), ('06', '11132641')])","[44, 44, 44, 44, 44, 44]",463.0,20437,天网恢恢 第一季,20437,"['人文', '科技', '社会', '罪案']",8229.0,2015
其他,4.0,5.0,"OrderedDict([('第一集', '4372447'), ('第二集', '4372447'), ('第三集', '4372447'), ('第四集', '4372447'), ('第五集', '4372447'), ('第六集', '4372447'), ('第七集', '4372447'), ('第八集', '4372447'), ('第九集', '4372447'), ('第十集', '4372447'), ('第十一集', '4372447'), ('第十二集', '4372447'), ('第十三集', '4372447'), ('第十四集', '4372447'), ('第十五集', '4372447'), ('第十六集', '4372447')])","[23, 23, 23, 23, 24, 23, 23, 24, 24, 23, 23, 23, 23, 23, 23, 24]",519.0,21537,环球世界之奇异的旅游胜地,21537,"['旅行', '历史', '自然']",8205.0,2016
德国,57.0,74.0,"OrderedDict([('The Making of an Icon.mp4', '16801715')])",[52],440.0,73792,偶像的诞生,23784,"['人文', '社会']",8201.0,2011
英国,24.0,13.0,"OrderedDict([('沉默策略', '18433930')])",[56],404.0,100672,沉默策略,24525,"['人文', '社会', '灾难']",8201.0,2016
英国,20.0,52.0,"OrderedDict([('', '9825701')])","[48, 48, 49, 48]",472.0,20065,耽于享乐,20065,"['人文', '美食', '历史', '社会']",8202.0,2012
美国,100.0,145.0,"OrderedDict([('01', '16801497'), ('02', '16801497'), ('03', '16801497')])","[54, 53, 54]",544.0,21412,物质之谜-寻找元素,21412,"['科技', '历史', '自然']",8189.0,2015
英国,5.0,18.0,"OrderedDict([('第一集', '4066974'), ('第二集', '4066974'), ('第三集', '4066974'), ('第四集', '4066974'), ('第五集', '4066974'), ('第六集', '4066974')])","[44, 44, 44, 44, 44, 44]",389.0,23652,二战坠机调查,22099,"['历史', '军事']",8181.0,2016
其他,19.0,47.0,"OrderedDict([('', '22510208')])","[26, 25]",249.0,91572,红牛飞行日大赛 第一季,24236,"['科技', '社会', '运动']",8174.0,2018
中国大陆,8.0,9.0,"OrderedDict([('01', '14888768'), ('02', '14888768'), ('03', '14888768'), ('04', '14888768')])","[19, 19, 21, 19]",270.0,13892,亲历三峡,21817,"['人文', '社会']",8174.0,2017
中国大陆,45.0,191.0,"OrderedDict([('第一集：入室岭南', '14481769'), ('第二集：积健为雄', '14481765'), ('第三集：情满关山', '14481778')])","[28, 28, 28]",147.0,21367,《百年巨匠·关山月》,21367,[],8169.0,2017
法国,33.0,83.0,"OrderedDict([('', '21619206')])",[51],499.0,88152,白鲸行动,24154,"['自然', '科技', '动物']",8162.0,2018
德国,35.0,130.0,"OrderedDict([('我们的地球我们的海洋', '7737646')])",[92],375.0,21148,我们的地球-我们的海洋,21148,"['自然', '科技', '动物']",8142.0,2013
英国,37.0,281.0,"OrderedDict([('01', '11696765')])",[49],478.0,75752,人在火星：红色星球任务,20841,"['科技', '宇宙', '社会']",8130.0,2014
其他,27.0,102.0,"OrderedDict([('', '31332824')])",[47],375.0,4316262,富哥哥穷弟弟,26326,"['人文', '社会']",8115.0,2016
其他,9.0,10.0,"OrderedDict([('奇幻罗马', '26515722'), ('桌湾', '26515722'), ('金店', '26515722'), ('五星级餐厅风格', '26515722'), ('基查卡', '26515722'), ('蓝色列车', '26515722'), ('泰瓦勒餐厅', '26515722'), ('非洲餐厅', '26515722'), ('劳伦斯福德', '26515722'), ('哇卡米餐厅', '26515722'), ('萨比萨比', '26515722'), ('哈特福德之家', '26515722'), ('意大利厨房', '26515722')])","[26, 25, 25, 26, 25, 26, 26, 25, 25, 26, 26, 26, 26]",395.0,114792,自在生活 第四季,25011,"['美食', '社会', '旅行']",8100.0,2018
